year,period_start,period_end,geo_level,geo_code,geo_name,dataset,metric,dimension,dimension_value,value,unit,source_org,tier,as_of_date,retrieved_on,source_table,source_edition,source_url,notes
2025,2025-01-01,2025-12-31,city,CHN,Chennai,city_convictions,persons_convicted,none,,66,persons,TN_POLICE,2,2025-12-31,2026-09-24,Greater Chennai Police annual review 2025,GCP press release Jan 2026,https://www.dtnext.in/news/chennai/tamil-nadu-66-sentenced-in-pocso-cases-in-2025,"People convicted in 2025 in POCSO cases registered by Greater Chennai Police (press release reported by DT Next)."
