year,period_start,period_end,geo_level,geo_code,geo_name,dataset,metric,dimension,dimension_value,value,unit,source_org,tier,as_of_date,retrieved_on,source_table,source_edition,source_url,notes
2022,2022-01-01,2022-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,unknown,48.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,family_friends_neighbours_known,632.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,family_members,161.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,friends_online_partners,643.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,known_total,1436.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,total,1458.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,unknown,22.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,family_friends_neighbours_known,640.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,family_members,148.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,friends_online_partners,603.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,known_total,1391.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,total,1455.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,aggregate,IN-UTS,Total (UTs),pocso_relationship,cases,relationship,unknown,64.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,family_friends_neighbours_known,13641.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,family_members,3276.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,friends_online_partners,19765.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,known_total,36682.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,total,37907.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,country,IN,India,pocso_relationship,cases,relationship,unknown,1225.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,family_friends_neighbours_known,15146.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,family_members,3224.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,friends_online_partners,20706.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,known_total,39076.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,total,40434.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2023,2023-01-01,2023-12-31,country,IN,India,pocso_relationship,cases,relationship,unknown,1358.0,cases,NCRB,1,2023-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,family_friends_neighbours_known,16668.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,family_members,3658.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,friends_online_partners,22308.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,known_total,42634.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,total,44126.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2024,2024-01-01,2024-12-31,country,IN,India,pocso_relationship,cases,relationship,unknown,1492.0,cases,NCRB,1,2024-12-31,2026-09-25,Table 4A.10 (PDF p. 527),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,AN,Andaman & Nicobar,pocso_relationship,cases,relationship,family_friends_neighbours_known,23.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,AN,Andaman & Nicobar,pocso_relationship,cases,relationship,family_members,9.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,AN,Andaman & Nicobar,pocso_relationship,cases,relationship,friends_online_partners,47.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,AN,Andaman & Nicobar,pocso_relationship,cases,relationship,known_total,79.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,AN,Andaman & Nicobar,pocso_relationship,cases,relationship,total,82.0,cases,NCRB,1,2022-12-31,2026-09-25,Table 4A.10 (PDF p. 424),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
