year,period_start,period_end,geo_level,geo_code,geo_name,dataset,metric,dimension,dimension_value,value,unit,source_org,tier,as_of_date,retrieved_on,source_table,source_edition,source_url,notes
2023,2023-01-01,2023-12-31,state,BR,Bihar,pocso_rate,rate_per_lakh_children,none,,4.9,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,BR,Bihar,pocso_rate,rate_per_lakh_children,none,,5.2,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,CH,Chandigarh,pocso_rate,rate_per_lakh_children,none,,0.3,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,CH,Chandigarh,pocso_rate,rate_per_lakh_children,none,,0.0,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,CH,Chandigarh,pocso_rate,rate_per_lakh_children,none,,2.5,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,CT,Chhattisgarh,pocso_rate,rate_per_lakh_children,none,,24.3,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,CT,Chhattisgarh,pocso_rate,rate_per_lakh_children,none,,20.4,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,CT,Chhattisgarh,pocso_rate,rate_per_lakh_children,none,,22.7,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,DH,Dadra and Nagar Haveli and Daman and Diu,pocso_rate,rate_per_lakh_children,none,,28.6,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,DH,Dadra and Nagar Haveli and Daman and Diu,pocso_rate,rate_per_lakh_children,none,,29.1,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,DH,Dadra and Nagar Haveli and Daman and Diu,pocso_rate,rate_per_lakh_children,none,,15.3,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,DL,Delhi,pocso_rate,rate_per_lakh_children,none,,27.3,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,DL,Delhi,pocso_rate,rate_per_lakh_children,none,,31.7,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,DL,Delhi,pocso_rate,rate_per_lakh_children,none,,28.0,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,GA,Goa,pocso_rate,rate_per_lakh_children,none,,1.0,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,GA,Goa,pocso_rate,rate_per_lakh_children,none,,0.0,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,GA,Goa,pocso_rate,rate_per_lakh_children,none,,0.0,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,GJ,Gujarat,pocso_rate,rate_per_lakh_children,none,,11.9,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,GJ,Gujarat,pocso_rate,rate_per_lakh_children,none,,12.3,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,GJ,Gujarat,pocso_rate,rate_per_lakh_children,none,,12.9,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,HP,Himachal Pradesh,pocso_rate,rate_per_lakh_children,none,,0.4,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,HP,Himachal Pradesh,pocso_rate,rate_per_lakh_children,none,,0.3,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,HP,Himachal Pradesh,pocso_rate,rate_per_lakh_children,none,,0.9,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,HR,Haryana,pocso_rate,rate_per_lakh_children,none,,24.2,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,HR,Haryana,pocso_rate,rate_per_lakh_children,none,,23.5,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,HR,Haryana,pocso_rate,rate_per_lakh_children,none,,23.2,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,JH,Jharkhand,pocso_rate,rate_per_lakh_children,none,,6.4,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,JH,Jharkhand,pocso_rate,rate_per_lakh_children,none,,6.0,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,JH,Jharkhand,pocso_rate,rate_per_lakh_children,none,,6.0,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,JK,Jammu & Kashmir,pocso_rate,rate_per_lakh_children,none,,6.4,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,JK,Jammu & Kashmir,pocso_rate,rate_per_lakh_children,none,,6.8,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
2024,2024-01-01,2024-12-31,state,JK,Jammu & Kashmir,pocso_rate,rate_per_lakh_children,none,,6.3,rate_per_lakh_children,NCRB,1,2024-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 483),Crime in India 2024,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2024, Vol. I (PDF, SHA-256 75b827bdcfcd5e64…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2024) — see data/raw/ncrb/2024/PROVENANCE.md."
2022,2022-01-01,2022-12-31,state,KA,Karnataka,pocso_rate,rate_per_lakh_children,none,,16.3,rate_per_lakh_children,NCRB,1,2022-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2022,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2022, Vol. I (PDF, SHA-256 7c5ee3128b0b6bc7…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2022) — see data/raw/ncrb/2022/PROVENANCE.md."
2023,2023-01-01,2023-12-31,state,KA,Karnataka,pocso_rate,rate_per_lakh_children,none,,20.0,rate_per_lakh_children,NCRB,1,2023-12-31,2026-09-25,Table 4A.2 (ii) (PDF p. 379),Crime in India 2023,https://ncrb.gov.in/en/crime-india,"Extracted from NCRB Crime in India 2023, Vol. I (PDF, SHA-256 553ac8b2eadfe9e2…, copy retrieved via https://data.opencity.in/dataset/crime-in-india-2023) — see data/raw/ncrb/2023/PROVENANCE.md."
